url,total_messages,user_messages,assistant_messages,platform
https://chatgpt.com/share/675fcc75-7dec-8003-9b19-775e43931da7,14,7,7,chatgpt
https://chatgpt.com/share/675fd8c0-68e4-8012-9fd3-7a0374d65e66,8,4,4,chatgpt
https://chatgpt.com/share/675fe699-87ac-800d-a5ad-a283e7308bd9,2,1,1,chatgpt
https://chatgpt.com/share/675ffda6-0ce8-8012-84e4-867c5bd7e4b8,2,1,1,chatgpt
https://chatgpt.com/share/676012b3-be98-8011-8bf6-37fa469624b6,24,12,12,chatgpt
https://chatgpt.com/share/67603707-0654-800c-a0ff-835f20417fbd,20,10,10,chatgpt
https://chatgpt.com/share/676045d1-7204-800b-ad45-85679ff0f46c,44,22,22,chatgpt
https://chatgpt.com/share/67604ffb-3088-8000-8249-cf8ad9c15fa8,2,1,1,chatgpt
https://chatgpt.com/share/676060ab-0ea8-8004-bb2d-6daa26bb5f42,2,1,1,chatgpt
https://chatgpt.com/share/67606d90-baf0-8002-b8ae-032c62ec3500,2,1,1,chatgpt
https://chatgpt.com/share/67607329-ea34-8008-8bcc-13b184f41f1c,4,2,2,chatgpt
https://chatgpt.com/share/6760cfdb-ef04-8010-bd22-ed4713566be9,6,3,3,chatgpt
https://chatgpt.com/share/676138da-5f68-800c-92d3-7e61bb5fef56,4,2,2,chatgpt
https://chatgpt.com/share/67615250-179c-800d-948f-eb8439bb7697,2,1,1,chatgpt
https://chatgpt.com/share/67616b56-f8d0-800e-8d65-13c04dc54c6f,2,1,1,chatgpt
https://chatgpt.com/share/6761bff8-3e64-8008-b41a-c66e2b39bbee,22,11,11,chatgpt
https://chatgpt.com/share/6761c07b-c4d0-8007-9094-8b7b1cf5e7ff,2,1,1,chatgpt
https://chatgpt.com/share/6761e4fc-cf30-800e-9101-dd609adaa228,2,1,1,chatgpt
https://chatgpt.com/share/6761e513-12e4-800f-af2e-f7f1192272ff,28,14,14,chatgpt
https://chatgpt.com/share/6761e9eb-8f64-8002-b83d-3048e97d5e6a,6,3,3,chatgpt
https://chatgpt.com/share/6761f8ea-77c8-800b-be54-0a350fac17aa,2,1,1,chatgpt
https://chatgpt.com/share/67620f16-fc10-8005-8485-1efa7b2a44d3,8,4,4,chatgpt
https://chatgpt.com/share/67621b36-ea20-800e-bdad-36f0c3b901ec,6,3,3,chatgpt
https://chatgpt.com/share/67621f1f-c970-8009-8f9d-07d57812af86,14,7,7,chatgpt
https://chatgpt.com/share/67626b00-27d0-8008-82d5-7d416fa29778,2,1,1,chatgpt
https://chatgpt.com/share/67634ce9-55c0-8002-aaa2-bccac7f85f13,6,3,3,chatgpt
https://chatgpt.com/share/676357e2-2318-8005-b8a1-8c34097f9f9a,2,1,1,chatgpt
https://chatgpt.com/share/67635cc4-0a1c-800b-9eed-dfd32ab41ea0,4,2,2,chatgpt
https://chatgpt.com/share/6763658f-8a04-8013-a2d6-e46c06522630,18,9,9,chatgpt
https://chatgpt.com/share/676368cc-5c38-8010-9b99-b5d534feec61,6,3,3,chatgpt
https://chatgpt.com/share/67639532-5d4c-8012-a1bf-f81c01700be4,4,2,2,chatgpt
https://chatgpt.com/share/6763a178-9f58-800b-adfc-07f944b896d4,4,2,2,chatgpt
https://chatgpt.com/share/6763ac83-54f4-8006-91c7-8bda61108218,24,12,12,chatgpt
https://chatgpt.com/share/6763e55d-7800-8011-af2e-a8c20dcd2e06,18,9,9,chatgpt
https://chatgpt.com/share/67640280-7824-8010-8d5b-7887f95867a4,2,1,1,chatgpt
https://chatgpt.com/share/6764115e-d15c-8004-bb5f-3c8739fda9a0,2,1,1,chatgpt
https://chatgpt.com/share/676431a4-d77c-8010-954b-bd535e05719a,2,1,1,chatgpt
https://chatgpt.com/share/67646faf-9e6c-8000-ab17-bee8fdd4f469,2,1,1,chatgpt
https://chatgpt.com/share/676481eb-0604-8000-add2-ac84bf370f40,16,8,8,chatgpt
https://chatgpt.com/share/6764a4fb-cfcc-8009-9c50-e974496761e5,46,23,23,chatgpt
https://chatgpt.com/share/6764b3fc-833c-800b-8124-076d39fe0208,2,1,1,chatgpt
https://chatgpt.com/share/6764b8e2-e554-800c-aa5a-af47c955b4dd,2,1,1,chatgpt
https://chatgpt.com/share/6764c4f4-5d20-8002-9b22-9b847150f5ee,12,6,6,chatgpt
https://chatgpt.com/share/6764e57e-1854-8009-a2a5-4d0eb7c4fe68,2,1,1,chatgpt
https://chatgpt.com/share/6764e59f-6fe0-8008-a14e-c41f71f93697,2,1,1,chatgpt
https://chatgpt.com/share/6764f420-525c-8013-a1a3-b2e654cbe9df,4,2,2,chatgpt
https://chatgpt.com/share/6764f96f-9fd8-800f-b945-253b6bc23a26,14,7,7,chatgpt
https://chatgpt.com/share/6764fae0-466c-8001-bb13-620e06f1e718,8,4,4,chatgpt
https://chatgpt.com/share/6764fe86-74b4-8007-a8cd-810402cabe17,108,54,54,chatgpt
https://chatgpt.com/share/676501b6-1a90-8002-8a99-d6e63df5263d,2,1,1,chatgpt
https://chatgpt.com/share/67651a11-7778-8012-9e7a-5283c8716460,16,8,8,chatgpt
https://chatgpt.com/share/67656906-1dfc-8010-97c5-cc49becf20f9,2,1,1,chatgpt
https://chatgpt.com/share/676572ec-e364-8011-b7b4-13a0100b4a0d,2,1,1,chatgpt
https://chatgpt.com/share/676597aa-b2a4-800c-a35f-ba1d09c0a4e3,6,3,3,chatgpt
https://chatgpt.com/share/6765cddf-c774-8007-99dc-c9fdb17de389,2,1,1,chatgpt
https://chatgpt.com/share/6765da0a-6468-8000-acc0-3884b12eff90,2,1,1,chatgpt
https://chatgpt.com/share/67661226-e63c-800f-89e4-5be7920c1672,2,1,1,chatgpt
https://chatgpt.com/share/6766188a-ee4c-8008-a782-ebb39ba01e64,2,1,1,chatgpt
https://chatgpt.com/share/67664b28-d174-800d-a512-f2c1f7e51c56,4,2,2,chatgpt
https://chatgpt.com/share/67664e07-f500-800b-b984-4bf701b9397c,4,2,2,chatgpt
https://chatgpt.com/share/6766534c-5ce4-8004-914a-7e0568977a79,6,3,3,chatgpt
https://chatgpt.com/share/67669b38-6398-8002-99de-2dfec80b75b7,4,2,2,chatgpt
https://chatgpt.com/share/6766c0a5-b6a0-8002-b090-5a715007d821,4,2,2,chatgpt
https://chatgpt.com/share/6766d4fd-21a8-8000-8d8f-28e4022d98c0,2,1,1,chatgpt
https://chatgpt.com/share/6766d93b-8e7c-8001-b8d5-8c28835dc0bf,2,1,1,chatgpt
https://chatgpt.com/share/6766e79f-68c4-8004-81d6-ba310fa0cac9,12,6,6,chatgpt
https://chatgpt.com/share/6766f3df-cc1c-800c-ba1a-43984cd6ad99,26,13,13,chatgpt
https://chatgpt.com/share/67670e1a-61bc-8000-a449-f9b8241b5581,2,1,1,chatgpt
https://chatgpt.com/share/67674fa9-e5b0-8008-a4c6-a46eae68f828,4,2,2,chatgpt
https://chatgpt.com/share/6767579d-7044-8000-a702-1a7ea948849e,2,1,1,chatgpt
https://chatgpt.com/share/6767899d-0e38-8009-b2fe-fbe781530b0c,32,16,16,chatgpt
https://chatgpt.com/share/6767a187-2618-8000-ad03-3c209dfc17f8,4,2,2,chatgpt
https://chatgpt.com/share/6767b54d-f064-8010-8b75-a00aa204c69c,12,6,6,chatgpt
https://chatgpt.com/share/6767bcef-0fd4-8013-b27a-9b8efa4f34f5,2,1,1,chatgpt
https://chatgpt.com/share/6767c1d5-9a48-8005-84da-2c7384e3d549,12,6,6,chatgpt
https://chatgpt.com/share/6767cee7-e3c8-8012-b7de-e87121689426,2,1,1,chatgpt
https://chatgpt.com/share/6767cfb2-9ed4-8006-b5de-62fc8cbe2eaf,2,1,1,chatgpt
https://chatgpt.com/share/6767e407-3ad0-8007-b1aa-2d4d5359029d,12,6,6,chatgpt
https://chatgpt.com/share/67682626-7af8-8010-86eb-1554e7ccbfbc,16,8,8,chatgpt
https://chatgpt.com/share/67687a31-f5f8-800b-bf34-83c961075c97,4,2,2,chatgpt
https://chatgpt.com/share/67687bf6-ada0-800f-83b8-a04cbd5c7689,2,1,1,chatgpt
https://chatgpt.com/share/67687dd3-2d58-800f-9022-8ef8651f6994,2,1,1,chatgpt
https://chatgpt.com/share/676885e5-4340-8009-851c-42f77b7620a9,4,2,2,chatgpt
https://chatgpt.com/share/676895aa-44a0-8002-9d1c-b7f526c464ec,6,3,3,chatgpt
https://chatgpt.com/share/67689bf6-a140-8011-97a8-f8269eb07ca8,16,8,8,chatgpt
https://chatgpt.com/share/6768c768-73c4-800a-bad3-ec2525909f86,10,5,5,chatgpt
https://chatgpt.com/share/6768ca8d-4344-800f-8604-e48eea0ef2d2,2,1,1,chatgpt
https://chatgpt.com/share/6768cc06-7648-8006-a930-f94808fb0895,4,2,2,chatgpt
https://chatgpt.com/share/6768cdb4-1594-800e-a687-678f4452e16f,2,1,1,chatgpt
https://chatgpt.com/share/67693ad4-b0ec-8001-9be8-08d2e02628dd,2,1,1,chatgpt
https://chatgpt.com/share/67695d96-1a38-8003-a090-a3abf052e7e6,2,1,1,chatgpt
https://chatgpt.com/share/67697210-537c-8000-8650-bfd7e530d746,2,1,1,chatgpt
https://chatgpt.com/share/6769f9dd-9d90-8006-9153-9690a0233b12,6,3,3,chatgpt
https://chatgpt.com/share/676a0227-5074-800b-8040-efbaa1f464b4,6,3,3,chatgpt
https://chatgpt.com/share/676a08fe-92d4-8009-8bf8-0a88c39a6838,4,2,2,chatgpt
https://chatgpt.com/share/676a107f-bd00-8008-9eb6-853a70e72626,2,1,1,chatgpt
https://chatgpt.com/share/676a39db-9480-800f-8ceb-cbaaa015102a,16,8,8,chatgpt
https://chatgpt.com/share/676a8398-90cc-800d-9d71-0bb741d7e511,2,1,1,chatgpt
https://chatgpt.com/share/676aa4c3-b84c-8002-9d9e-be035538d9da,2,1,1,chatgpt
https://chatgpt.com/share/676aa63b-b04c-8003-a262-483e97f1557d,6,3,3,chatgpt
https://chatgpt.com/share/676ab7d1-a608-8011-b5d3-88b25883be80,26,13,13,chatgpt
https://chatgpt.com/share/676ad990-4a00-8008-a8f2-b074800d509a,12,6,6,chatgpt
https://chatgpt.com/share/676ae23f-ac28-800c-87dc-1000b421c791,4,2,2,chatgpt
https://chatgpt.com/share/676af577-d760-8011-95f1-13b26804cede,2,1,1,chatgpt
https://chatgpt.com/share/676b102b-c9f4-8009-84e2-c1432e4e28e1,148,74,74,chatgpt
https://chatgpt.com/share/676b25a4-dc34-8009-9f8d-aedf447f686b,4,2,2,chatgpt
https://chatgpt.com/share/676b3b61-8550-800f-b06d-798ef893a2db,2,1,1,chatgpt
https://chatgpt.com/share/676b5459-9690-8001-a918-d9d885d36790,4,2,2,chatgpt
https://chatgpt.com/share/676b5633-c1c0-8009-aafd-9eef0082ecb7,6,3,3,chatgpt
https://chatgpt.com/share/676b61e1-1050-800e-ae20-5da8425eac26,36,18,18,chatgpt
https://chatgpt.com/share/676b675e-111d-4c0b-9f56-2546b842ed9b,2,1,1,chatgpt
https://chatgpt.com/share/676b8f03-f63c-8011-ba60-e629e1fae567,2,1,1,chatgpt
https://chatgpt.com/share/676bcbea-ef5c-8009-901e-cb1f2895b162,10,5,5,chatgpt
https://chatgpt.com/share/676be9ef-8b80-800d-b63d-c1f6ae129579,2,1,1,chatgpt
https://chatgpt.com/share/676beed6-78d4-8010-903b-e52c476e9856,106,53,53,chatgpt
https://chatgpt.com/share/676bf96a-2f68-8009-aa17-f387938f90c0,4,2,2,chatgpt
https://chatgpt.com/share/676c3691-7f4c-8009-91eb-612f34f0ed61,2,1,1,chatgpt
https://chatgpt.com/share/676c43d4-1adc-8009-9370-eb464765f7aa,20,10,10,chatgpt
https://chatgpt.com/share/676c4def-3d90-800a-8a23-348ce491b9ea,20,10,10,chatgpt
https://chatgpt.com/share/676c82df-c714-8002-aaf8-2b4a46acc4d7,2,1,1,chatgpt
https://chatgpt.com/share/676c930f-4f88-8001-aeaa-b42dc78daa50,14,7,7,chatgpt
https://chatgpt.com/share/676cc15c-9b08-800b-a2f2-1e7c8715e831,8,4,4,chatgpt
https://chatgpt.com/share/676cdc61-a330-8011-8b4b-cc1a6a567e17,2,1,1,chatgpt
https://chatgpt.com/share/676ce5fa-75f4-800d-8223-36509ab2dd31,2,1,1,chatgpt
https://chatgpt.com/share/676d054d-5984-8009-a364-d0403892d6dd,6,3,3,chatgpt
https://chatgpt.com/share/676d4afc-58b4-8007-81ba-02e52d17482a,2,1,1,chatgpt
https://chatgpt.com/share/676d4c25-5168-8010-aefc-c47aa5f6cf0d,2,1,1,chatgpt
https://chatgpt.com/share/676d9691-d6a0-800f-b41b-24d515c11f80,18,9,9,chatgpt
https://chatgpt.com/share/676d9e32-8688-8000-bddf-4e6c190fdced,2,1,1,chatgpt
https://chatgpt.com/share/676e291f-e9c8-800d-a9cc-610a66c07647,50,25,25,chatgpt
https://chatgpt.com/share/676e3da8-a3f4-800e-8605-05dd5ccfeb4a,2,1,1,chatgpt
https://chatgpt.com/share/676ef338-bb3c-800c-b879-4678778e2b3d,16,8,8,chatgpt
https://chatgpt.com/share/676f0c41-2a4c-8001-a25e-63c6af4c2ae2,70,35,35,chatgpt
https://chatgpt.com/share/676f5201-4900-8011-b936-fe67587ea051,16,8,8,chatgpt
https://chatgpt.com/share/676f574c-8120-8009-8a99-fa43f66f0a45,2,1,1,chatgpt
https://chatgpt.com/share/676f8131-3800-8013-8921-9ff76c431d8f,2,1,1,chatgpt
https://chatgpt.com/share/676f9618-1870-8007-b324-1f3e0bcfc963,4,2,2,chatgpt
https://chatgpt.com/share/676fc511-1e60-8012-a431-63f27531ce88,4,2,2,chatgpt
https://chatgpt.com/share/676fc8da-7e20-8011-9929-4b215f33b5af,2,1,1,chatgpt
https://chatgpt.com/share/676fdd49-b584-8006-a513-04ed27b9cda7,26,13,13,chatgpt
https://chatgpt.com/share/676ff36e-b134-8008-aae5-9872c09d632a,126,63,63,chatgpt
https://chatgpt.com/share/677011a2-8738-8006-9987-881e2d0503f0,34,17,17,chatgpt
https://chatgpt.com/share/6770276a-096c-8008-97b8-c5e271213c61,2,1,1,chatgpt
https://chatgpt.com/share/677083e7-0fe0-800d-9c21-bd9ef67959dd,14,7,7,chatgpt
https://chatgpt.com/share/6770e150-7e40-800e-bd17-94c90b283175,2,1,1,chatgpt
https://chatgpt.com/share/677107bc-1cf0-8012-91d8-7d9c0e439f1a,6,3,3,chatgpt
https://chatgpt.com/share/67712f8d-7900-800e-b6e6-bd0c5ee11d6d,2,1,1,chatgpt
https://chatgpt.com/share/677166e5-ec8c-8000-a92c-69fbd49c3ed6,2,1,1,chatgpt
https://chatgpt.com/share/67716749-23a0-8008-b04d-a4eb203819af,4,2,2,chatgpt
https://chatgpt.com/share/67722bf9-4400-8007-bede-7ff49d058f87,8,4,4,chatgpt
https://chatgpt.com/share/6773467a-7d3c-8012-94cf-a005873190c2,34,17,17,chatgpt
https://chatgpt.com/share/677395b4-8db4-800c-8ba7-7268ccbf863c,53,27,26,chatgpt
https://chatgpt.com/share/677396f5-d1ec-800e-9ff8-33ea2592a3ac,2,1,1,chatgpt
https://chatgpt.com/share/67739c52-4fd4-8013-8d70-12c8d898de33,2,1,1,chatgpt
https://chatgpt.com/share/6773bb5f-420c-8012-b6a2-5b7e59a7d7f5,2,1,1,chatgpt
https://chatgpt.com/share/6773e574-6718-8003-8428-1bdc70395262,10,5,5,chatgpt
https://chatgpt.com/share/67741a46-28e8-8003-b959-1d8355144e42,76,38,38,chatgpt
https://chatgpt.com/share/67754e62-bfb4-800b-99b6-5883be71c2da,58,29,29,chatgpt
https://chatgpt.com/share/6775c3e7-2520-8008-a661-58eca178da15,36,18,18,chatgpt
https://chatgpt.com/share/67763a70-c190-8008-810b-b3a9465cfb4b,2,1,1,chatgpt
https://chatgpt.com/share/67765ad7-8984-8002-bbba-da5eefc8f8d6,70,35,35,chatgpt
https://chatgpt.com/share/67766097-72c8-8003-a965-7e387abb88aa,4,2,2,chatgpt
https://chatgpt.com/share/6776be19-1b68-8010-847f-5bccc2e075a0,6,3,3,chatgpt
https://chatgpt.com/share/6776e164-05ec-8001-9d02-7a9c06c535d5,10,5,5,chatgpt
https://chatgpt.com/share/6776e74d-dd00-800d-823a-5032a872d95e,2,1,1,chatgpt
https://chatgpt.com/share/67770737-9244-8006-9592-8e08ab2df3ec,16,8,8,chatgpt
https://chatgpt.com/share/67770c71-5d2c-800e-b18f-436931ecaffd,20,10,10,chatgpt
https://chatgpt.com/share/6777485e-eda8-8000-95a9-0a86420bcd70,6,3,3,chatgpt
https://chatgpt.com/share/677768f0-cc50-8012-b158-deb7c8317ec8,2,1,1,chatgpt
https://chatgpt.com/share/67778b62-84d0-8011-b370-9f32d5b8954c,8,4,4,chatgpt
https://chatgpt.com/share/67782016-71cc-8003-bbe8-726d7e60d107,708,354,354,chatgpt
https://chatgpt.com/share/677827bc-0368-8003-8e40-903818c4423c,774,387,387,chatgpt
https://chatgpt.com/share/67782cf6-ff98-8010-ba8a-e660244a6f06,4,2,2,chatgpt
https://chatgpt.com/share/67783e3c-96b8-8011-9e0f-d10609e7c17a,6,3,3,chatgpt
https://chatgpt.com/share/67785164-1cf0-8006-aa8f-3efbcf9a84f0,2,1,1,chatgpt
https://chatgpt.com/share/67786789-17c8-800a-984c-c5282862792a,12,6,6,chatgpt
https://chatgpt.com/share/67786ba4-67e8-8008-834f-a6a03db7c7ef,18,9,9,chatgpt
https://chatgpt.com/share/67787c28-d06c-8006-84e8-8be667453d09,4,2,2,chatgpt
https://chatgpt.com/share/677892b6-c7c4-8010-b131-24a2ca02bd63,2,1,1,chatgpt
https://chatgpt.com/share/6778d000-8c52-48a7-9ba7-3a52fa0f80e7,10,5,5,chatgpt
https://chatgpt.com/share/6778d614-42a4-800a-809f-bd2b2e7beffd,2,1,1,chatgpt
https://chatgpt.com/share/6778d99d-6300-8001-8514-0fa1c1543568,2,1,1,chatgpt
https://chatgpt.com/share/6779341b-975c-8003-8aa3-5a1542d2293d,18,9,9,chatgpt
https://chatgpt.com/share/67794c81-e234-8010-970c-2904bae6a3c4,2,1,1,chatgpt
https://chatgpt.com/share/67798edc-92ec-8000-b104-13d96d72f4c5,8,4,4,chatgpt
https://chatgpt.com/share/6779bafd-8978-8008-832b-b24a05653ef2,16,8,8,chatgpt
https://chatgpt.com/share/6779d8d7-a684-8013-ae32-3b64896b925e,4,2,2,chatgpt
https://chatgpt.com/share/6779e04f-36c8-800e-8783-66b40324d37f,4,2,2,chatgpt
https://chatgpt.com/share/6779ed36-9080-800e-bd42-6ee45ba13bc0,4,2,2,chatgpt
https://chatgpt.com/share/677a0860-4778-800b-bc07-62b68a6bc3c3,2,1,1,chatgpt
https://chatgpt.com/share/677a1e69-f62c-8013-beeb-1b54cb184ad8,6,3,3,chatgpt
https://chatgpt.com/share/677a2789-2010-8008-938a-2e3a47d2f2b9,2,1,1,chatgpt
https://chatgpt.com/share/677a52cd-f9c4-8012-854a-98aa0b608fe6,8,4,4,chatgpt
https://chatgpt.com/share/677a7744-3354-800e-b246-aabdf6eeefe6,4,2,2,chatgpt
https://chatgpt.com/share/677a844e-0eb4-8003-bd5a-356aed259ca3,6,3,3,chatgpt
https://chatgpt.com/share/677a9d37-c7f0-8004-9cec-a89f03355b99,2,1,1,chatgpt
https://chatgpt.com/share/677b7160-ae6c-8012-ab89-569933fc7f1d,8,4,4,chatgpt
https://chatgpt.com/share/677b951f-b9c4-800a-b007-96647079b825,8,4,4,chatgpt
https://chatgpt.com/share/677c0503-5ecc-800d-965d-583b483bcc7c,8,4,4,chatgpt
https://chatgpt.com/share/677c05fd-a7bc-8004-a9bf-6ded5e838f67,18,9,9,chatgpt
https://chatgpt.com/share/677c2754-6474-800f-be8b-b8b145026f0c,2,1,1,chatgpt
https://chatgpt.com/share/677c2b96-f618-8005-865b-c3d6f9f40b29,6,3,3,chatgpt
https://chatgpt.com/share/677c7ad1-e930-8008-85c0-95ebdd0408b0,4,2,2,chatgpt
https://chatgpt.com/share/677c90ba-fe2c-8013-9eb6-6b786d5e285d,4,2,2,chatgpt
https://chatgpt.com/share/677c90c7-3f7c-800f-9a9b-95cbb96ac809,36,18,18,chatgpt
https://chatgpt.com/share/677ca160-00b0-800c-836f-a82218dda084,26,13,13,chatgpt
https://chatgpt.com/share/677d13de-0318-8012-a7cc-5214e63ac22c,34,17,17,chatgpt
https://chatgpt.com/share/677d6467-ef2c-800c-9af6-75de80eeeca9,2,1,1,chatgpt
https://chatgpt.com/share/677d7557-76a0-8002-965a-0b424c78d736,46,23,23,chatgpt
https://chatgpt.com/share/677d8c69-70b8-8003-a7a9-9a370c2893e3,4,2,2,chatgpt
https://chatgpt.com/share/677e48ce-f9dc-8003-a58a-0898345af13f,6,3,3,chatgpt
https://chatgpt.com/share/677eee4d-27a8-800c-b1a5-974d6351acab,14,7,7,chatgpt
https://chatgpt.com/share/67805474-5a40-8009-a6ac-dbdb68f2076e,2,1,1,chatgpt
https://chatgpt.com/share/67808b67-5d04-8004-8e42-7a669c63af6d,2,1,1,chatgpt
https://chatgpt.com/share/6780e03b-f4cc-800c-a4e2-664e0090b8ec,4,2,2,chatgpt
https://chatgpt.com/share/67811f8c-0c71-48bd-a1ba-6427adbfda55,20,10,10,chatgpt
https://chatgpt.com/share/678156f9-37c0-8005-9434-0d5b0446a4d7,8,4,4,chatgpt
https://chatgpt.com/share/6781a768-65c0-8009-ad71-4f0aabb35f5c,24,12,12,chatgpt
https://chatgpt.com/share/6781fe88-b34c-800f-b96e-159ab12072bc,6,3,3,chatgpt
https://chatgpt.com/share/67820f96-2778-8005-bd7d-779b6625a3c3,18,9,9,chatgpt
https://chatgpt.com/share/678212a7-f9cc-8011-ab5a-17ec1001b490,2,1,1,chatgpt
https://chatgpt.com/share/67827b18-8d58-8004-a723-1c1e7bec2778,2,1,1,chatgpt
https://chatgpt.com/share/67829ce1-0b6c-8004-95aa-f9aed42a7207,10,5,5,chatgpt
https://chatgpt.com/share/67829eb0-e1f8-800a-ac5e-b51af15d6a2b,2,1,1,chatgpt
https://chatgpt.com/share/6782ac18-f488-8004-86d5-a983ab39d34e,10,5,5,chatgpt
https://chatgpt.com/share/6782aca5-d938-8007-a8d8-9eaa1e5d7eda,4,2,2,chatgpt
https://chatgpt.com/share/6782dab6-4558-8000-bbd3-9718ebda550a,2,1,1,chatgpt
https://chatgpt.com/share/678368e9-f1f8-800c-9694-088bcd367054,4,2,2,chatgpt
https://chatgpt.com/share/6783b9a9-07f4-8007-8503-5fdb0e110248,16,8,8,chatgpt
https://chatgpt.com/share/6783f992-66e4-800f-8426-3bfecacd7a70,2,1,1,chatgpt
https://chatgpt.com/share/678435bb-2ea8-8013-9efc-e63120cfc3ac,10,5,5,chatgpt
https://chatgpt.com/share/67848a4e-66a0-8011-961e-1311fe7b685a,6,3,3,chatgpt
https://chatgpt.com/share/6784a5c4-a3cc-800a-9ea4-95b56be04d32,2,1,1,chatgpt
https://chatgpt.com/share/6784bb51-3424-800e-92b3-e4dd9580ada5,12,6,6,chatgpt
https://chatgpt.com/share/6784d6bf-4d6c-8005-9c71-c9999b31ef5d,2,1,1,chatgpt
https://chatgpt.com/share/6784e6bc-812c-8001-96f7-a5fa7f377ba5,6,3,3,chatgpt
https://chatgpt.com/share/678504c1-9aec-800c-ba6d-7372344fa735,2,1,1,chatgpt
https://chatgpt.com/share/678514ae-aa20-8006-8c5f-d587d02f6198,6,3,3,chatgpt
https://chatgpt.com/share/678528a9-1a9c-8012-ac66-4d77886ab2f2,2,1,1,chatgpt
https://chatgpt.com/share/67853855-2588-8000-b78a-eb75cd2eb1fd,4,2,2,chatgpt
https://chatgpt.com/share/67855c05-52c8-8003-96e5-e1abb5bc519f,44,22,22,chatgpt
https://chatgpt.com/share/6785efeb-c684-8007-8b62-620115d8f2ed,8,4,4,chatgpt
https://chatgpt.com/share/6786045b-c85c-8012-806d-60777340e056,2,1,1,chatgpt
https://chatgpt.com/share/67865c0e-992c-8000-8b18-bd187302f9f9,2,1,1,chatgpt
https://chatgpt.com/share/67870fc9-4f58-800b-b134-f99641b30c3e,54,27,27,chatgpt
https://chatgpt.com/share/67877205-10f0-800c-ab8a-cfaad5b5bd8b,4,2,2,chatgpt
https://chatgpt.com/share/6787a1e7-6038-8011-a004-8df3726fae38,2,1,1,chatgpt
https://chatgpt.com/share/67882bdc-1ef8-800c-acb2-78609567315b,20,10,10,chatgpt
https://chatgpt.com/share/67882c2e-e1c8-8007-8b87-e5b16c80c870,4,2,2,chatgpt
https://chatgpt.com/share/67887113-6b98-8006-a566-5f4f03ed0f83,2,1,1,chatgpt
https://chatgpt.com/share/67888e15-4fc8-8007-a702-a26f9be84938,2,1,1,chatgpt
https://chatgpt.com/share/67888f4f-5390-800b-afb1-980e55cca8c1,6,3,3,chatgpt
https://chatgpt.com/share/67889ca6-988c-8012-b2ef-fcdf536040cc,18,9,9,chatgpt
https://chatgpt.com/share/6788e1a3-bd6c-800b-aba7-fd680058f863,2,1,1,chatgpt
https://chatgpt.com/share/67894b1a-08e4-8008-bbc0-7b4a7d0e458f,6,3,3,chatgpt
https://chatgpt.com/share/67896f2f-715c-800f-bcce-fd957ffb72e3,4,2,2,chatgpt
https://chatgpt.com/share/678989ec-8478-8012-b1f6-99ea268c6ed1,4,2,2,chatgpt
https://chatgpt.com/share/67899e99-3dbc-8005-b97a-887c79f35573,16,8,8,chatgpt
https://chatgpt.com/share/6789c8e2-ebb7-4d5d-832a-bc1b83408119,2,1,1,chatgpt
https://chatgpt.com/share/6789db1b-dc88-8011-a344-9469d3df6ec6,12,6,6,chatgpt
https://chatgpt.com/share/678a04d8-9e14-8005-bba5-1bf100d7e6ca,2,1,1,chatgpt
https://chatgpt.com/share/678a401a-9454-8011-ab9e-328a208b09d3,2,1,1,chatgpt
https://chatgpt.com/share/678a816c-53e4-800b-a1e6-477da619d69f,2,1,1,chatgpt
https://chatgpt.com/share/678ab0c3-b404-8008-89e4-3c204113df63,84,42,42,chatgpt
https://chatgpt.com/share/678ab5ab-2230-8012-b07f-d43dc05c54ec,4,2,2,chatgpt
https://chatgpt.com/share/678ad271-8c3c-800e-ab30-3d72cc2f86fe,2,1,1,chatgpt
https://chatgpt.com/share/678add1b-7aa0-8001-81f9-b2b980e2e25a,2,1,1,chatgpt
https://chatgpt.com/share/678b1d4e-b68c-8007-aadb-2d42ab4fce59,8,4,4,chatgpt
https://chatgpt.com/share/678b2075-7b84-800b-82c1-bfb6c02006b1,2,1,1,chatgpt
https://chatgpt.com/share/678b367d-9178-800d-b934-bcbbb5428367,2,1,1,chatgpt
https://chatgpt.com/share/678b4e14-fd70-8003-b7aa-a87bc903245d,96,48,48,chatgpt
https://chatgpt.com/share/678b6914-4c3c-800b-a110-d493703b6ccf,2,1,1,chatgpt
https://chatgpt.com/share/678ba3b6-d3c4-8009-abd3-59f75483e590,6,3,3,chatgpt
https://chatgpt.com/share/678bab08-f3a0-8010-82e0-32cff9c0b428,8,4,4,chatgpt
https://chatgpt.com/share/678bc483-38b4-8000-8ba0-4644c5a1b381,4,2,2,chatgpt
https://chatgpt.com/share/678bdddb-2648-8005-9ab9-beba020a646a,2,1,1,chatgpt
https://chatgpt.com/share/678bec24-5488-8009-be35-ff64a892038d,4,2,2,chatgpt
https://chatgpt.com/share/678bfa13-74c8-8003-b6d4-5e0f8d8c34c2,40,20,20,chatgpt
https://chatgpt.com/share/678bfb2f-a988-8011-aa48-3ebac1428d3c,2,1,1,chatgpt
https://chatgpt.com/share/678c2c4f-97cc-8001-8987-7dba09612bb8,2,1,1,chatgpt
https://chatgpt.com/share/678c5d2c-1474-8002-8aee-5aef88aec21a,8,4,4,chatgpt
https://chatgpt.com/share/678c6cc3-c3d8-8004-99bb-2166a2353cd8,2,1,1,chatgpt
